20,20,21,14,7,15.2,17,13
20,20,21,15,6,14.8,17,13
20,20,21,14,7,14.2,17,11
20,20,21,17,4,13.8,17,9
20,20,21,15,6,13.8,17,9
20,20,21,18,3,12.8,17,9
20,20,21,13,8,15.2,17,13
20,20,21,14,7,13.0,15,10
20,20,21,16,5,12.8,17,9
20,20,21,15,6,14.8,17,13
20,20,21,16,5,13.2,17,7
20,20,21,15,6,14.4,17,12
20,20,21,15,6,14.8,17,13
20,20,21,15,6,14.8,17,13
