
null
cycle: 284.0; minSize: 0.03613084929001109; maxSize: 9.952038491534207; mean: 3.2188809191131877
cycle: 285.0; minSize: 0.0; maxSize: 9.962100870713371; mean: 3.23361177321377
cycle: 286.0; minSize: 0.05748469295058329; maxSize: 9.76376536350263; mean: 3.37640258549689
cycle: 287.0; minSize: 0.04487535305440816; maxSize: 9.649138911382003; mean: 3.734847289431447
cycle: 288.0; minSize: 0.05529814343257947; maxSize: 9.955627912134567; mean: 3.917307748679602
cycle: 289.0; minSize: 0.03444612447665764; maxSize: 9.659741695384454; mean: 4.202030830700405
cycle: 290.0; minSize: 0.013839014954521237; maxSize: 9.948316259822183; mean: 3.8063486097440093
cycle: 291.0; minSize: 0.02435413322836165; maxSize: 9.803943753346172; mean: 3.4190533196191946
cycle: 292.0; minSize: 0.0382035329611789; maxSize: 9.735871754810269; mean: 2.953704668560013
cycle: 293.0; minSize: 0.040799029783173325; maxSize: 9.859939296561496; mean: 3.387197364192264
cycle: 294.0; minSize: 0.025968892659326462; maxSize: 9.939213113234436; mean: 3.2338312630455106
cycle: 295.0; minSize: 0.008203886178834746; maxSize: 9.8688551421745; mean: 3.3678264884620432
cycle: 296.0; minSize: 0.040606574576732175; maxSize: 9.995772766039323; mean: 3.2696630678136493
cycle: 297.0; minSize: 0.04990178495892123; maxSize: 9.978293920774597; mean: 3.682159412348366
cycle: 298.0; minSize: 0.0594309856918698; maxSize: 9.961779865831286; mean: 3.9176947272352343
cycle: 299.0; minSize: 0.02068360919705403; maxSize: 9.864253988139472; mean: 3.6330933533961907
cycle: 300.0; minSize: 0.0204639614061745; maxSize: 9.90255981215309; mean: 3.1956774646391364
cycle: 301.0; minSize: 0.030480340902061226; maxSize: 9.892181279649655; mean: 3.3088404520471495
cycle: 302.0; minSize: 0.035725449395584; maxSize: 9.890133628139763; mean: 3.404014623177244
cycle: 303.0; minSize: 0.048159785111611474; maxSize: 9.893768191394399; mean: 3.5218714358836247
cycle: 304.0; minSize: 0.04609141890508569; maxSize: 9.751931239735825; mean: 3.680917075810211
cycle: 305.0; minSize: 0.046745318220239314; maxSize: 9.990199807375815; mean: 3.7807197269123156
cycle: 306.0; minSize: 0.017591176802307804; maxSize: 9.99936768413028; mean: 3.0279032771793957
cycle: 307.0; minSize: 0.05158113252481347; maxSize: 9.868028842856935; mean: 3.2876272733460556
cycle: 308.0; minSize: 0.048237134242955726; maxSize: 9.75602506551683; mean: 3.562988716738262
cycle: 309.0; minSize: 0.0429710086653795; maxSize: 9.999324183113682; mean: 3.4805024735831953
cycle: 310.0; minSize: 0.0460359516453702; maxSize: 9.991641865040506; mean: 3.1077573246346635
cycle: 311.0; minSize: 0.0; maxSize: 9.90407728127599; mean: 2.975748575549494
cycle: 312.0; minSize: 0.03491812365916157; maxSize: 9.94347859668503; mean: 2.9354193397285395
cycle: 313.0; minSize: 0.06106272695937324; maxSize: 9.797246472513828; mean: 3.2730612506932624
cycle: 314.0; minSize: 0.030156009953270987; maxSize: 9.982031134340671; mean: 3.526635735995234
cycle: 315.0; minSize: 0.03139606574523365; maxSize: 9.920321458445333; mean: 3.7666077085464047
cycle: 316.0; minSize: 0.04185942064146529; maxSize: 9.956539714040096; mean: 3.898578859475081
cycle: 317.0; minSize: 0.05401192642849124; maxSize: 9.988112553540287; mean: 3.5665978256475306
cycle: 318.0; minSize: 0.022549909140945498; maxSize: 9.95531025068922; mean: 3.2562763423641896
cycle: 319.0; minSize: 0.022710598919363834; maxSize: 9.882971008665386; mean: 3.6157881451771545
