0	0	0
495.	5.	0.
486.686084093597231	13.2292237138633197	.846921925394916592e-1
465.642881445105218	34.0514246995509993	.305693855343446175
417.138556078200850	82.0057472858670309	.855696635931934235
325.943975223851965	171.966863520584582	2.08916125556325660
205.561188143232755	290.044741754614392	4.39407010215282590
103.576894423060295	388.601888154824451	7.82121742211529902
44.7708634944150816	443.214135489782620	12.0150010158024507
17.9763474940339165	465.446148021565023	16.5775044844011639
7.03036359916276243	471.698039715746461	21.2715966850906710
2.73628484289991647	471.273931862127199	25.9897832949727743
1.06911466085063878	468.242250957252452	30.6886343818968044
.420743151459944675	464.227804420460870	35.3514524280792202
.166984691780109468	459.860960811478208	39.9720544967414853
.668631908882895420e-1	455.384814625089803	44.5483221840211385
.270144523101872938e-1	450.893280307504028	49.0797052401846443
.110128310216582159e-1	446.422727208703236	53.5662599602738467
.452970838804052367e-2	441.987192903276934	58.0082773883335108
.187964950644401883e-2	437.591981776128364	62.4061385743638439
.786833580271567470e-3	433.238955389319301	66.7602577770993690
.332239575172049164e-3	428.928607760749742	71.0710599996740910
.141496348650279290e-3	424.660886461538723	75.3389720421113367
