x,y,dist,ffreq,part.a,part.b
594157,1024400,0,0,0,0
596091,1024400,0,0,0,0
598025,1024400,0,0,0,0
599959,1024400,0,0,0,0
601893,1024400,0,0,0,0
603827,1024400,0,0,0,0
605761,1024400,0,0,0,0
607695,1024400,0,0,0,0
609629,1024400,0,0,0,0
611563,1024400,0,0,0,0
613497,1024400,0,0,0,0
615431,1024400,0,0,0,0
617365,1024400,0,0,0,0
619299,1024400,0,0,0,0
621233,1024400,0,0,0,0
623167,1024400,0,0,0,0
625101,1024400,0,0,0,0
627035,1024400,0,0,0,0
628969,1024400,0,0,0,0
630903,1024400,0,0,0,0
632837,1024400,0,0,0,0
634771,1024400,0,0,0,0
636705,1024400,0,0,0,0
638639,1024400,0,0,0,0
640573,1024400,0,0,0,0
526467,1026200,0,0,0,0
528401,1026200,0,0,0,0
530335,1026200,0,0,0,0
532269,1026200,0,0,0,0
534203,1026200,0,0,0,0
536137,1026200,0,0,0,0
538071,1026200,0,0,0,0
540005,1026200,0,0,0,0
541939,1026200,0,0,0,0
543873,1026200,0,0,0,0
545807,1026200,0,0,0,0
547741,1026200,0,0,0,0
549675,1026200,0,0,0,0
551609,1026200,0,0,0,0
553543,1026200,0,0,0,0
555477,1026200,0,0,0,0
557411,1026200,0,0,0,0
559345,1026200,0,0,0,0
561279,1026200,0,0,0,0
563213,1026200,0,0,0,0
565147,1026200,0,0,0,0
567081,1026200,0,0,0,0
569015,1026200,0,0,0,0
570949,1026200,0,0,0,0
572883,1026200,0,0,0,0
574817,1026200,0,0,0,0
576751,1026200,0,0,0,0
578685,1026200,0,0,0,0
580619,1026200,0,0,0,0
582553,1026200,0,0,0,0
584487,1026200,0,0,0,0
586421,1026200,0,0,0,0
588355,1026200,0,0,0,0
590289,1026200,0,0,0,0
592223,1026200,0,0,0,0
594157,1026200,0,0,0,0
596091,1026200,0,0,0,0
598025,1026200,0,0,0,0
599959,1026200,0,0,0,0
601893,1026200,0,0,0,0
603827,1026200,0,0,0,0
605761,1026200,0,0,0,0
607695,1026200,0,0,0,0
609629,1026200,0,0,0,0
611563,1026200,0,0,0,0
613497,1026200,0,0,0,0
615431,1026200,0,0,0,0
617365,1026200,0,0,0,0
619299,1026200,0,0,0,0
621233,1026200,0,0,0,0
623167,1026200,0,0,0,0
625101,1026200,0,0,0,0
627035,1026200,0,0,0,0
628969,1026200,0,0,0,0
630903,1026200,0,0,0,0
632837,1026200,0,0,0,0
634771,1026200,0,0,0,0
636705,1026200,0,0,0,0
638639,1026200,0,0,0,0
640573,1026200,0,0,0,0
526467,1028000,0,0,0,0
528401,1028000,0,0,0,0
530335,1028000,0,0,0,0
532269,1028000,0,0,0,0
534203,1028000,0,0,0,0
536137,1028000,0,0,0,0
538071,1028000,0,0,0,0
540005,1028000,0,0,0,0
541939,1028000,0,0,0,0
543873,1028000,0,0,0,0
545807,1028000,0,0,0,0
547741,1028000,0,0,0,0
549675,1028000,0,0,0,0
551609,1028000,0,0,0,0
553543,1028000,0,0,0,0
555477,1028000,0,0,0,0
557411,1028000,0,0,0,0
559345,1028000,0,0,0,0
561279,1028000,0,0,0,0
563213,1028000,0,0,0,0
565147,1028000,0,0,0,0
567081,1028000,0,0,0,0
569015,1028000,0,0,0,0
570949,1028000,0,0,0,0
572883,1028000,0,0,0,0
574817,1028000,0,0,0,0
576751,1028000,0,0,0,0
578685,1028000,0,0,0,0
580619,1028000,0,0,0,0
582553,1028000,0,0,0,0
584487,1028000,0,0,0,0
586421,1028000,0,0,0,0
588355,1028000,0,0,0,0
590289,1028000,0,0,0,0
592223,1028000,0,0,0,0
594157,1028000,0,0,0,0
596091,1028000,0,0,0,0
598025,1028000,0,0,0,0
599959,1028000,0,0,0,0
601893,1028000,0,0,0,0
603827,1028000,0,0,0,0
605761,1028000,0,0,0,0
607695,1028000,0,0,0,0
609629,1028000,0,0,0,0
611563,1028000,0,0,0,0
613497,1028000,0,0,0,0
615431,1028000,0,0,0,0
617365,1028000,0,0,0,0
619299,1028000,0,0,0,0
621233,1028000,0,0,0,0
623167,1028000,0,0,0,0
625101,1028000,0,0,0,0
627035,1028000,0,0,0,0
628969,1028000,0,0,0,0
630903,1028000,0,0,0,0
632837,1028000,0,0,0,0
634771,1028000,0,0,0,0
636705,1028000,0,0,0,0
638639,1028000,0,0,0,0
640573,1028000,0,0,0,0
526467,1029800,0,0,0,0
528401,1029800,0,0,0,0
530335,1029800,0,0,0,0
532269,1029800,0,0,0,0
534203,1029800,0,0,0,0
536137,1029800,0,0,0,0
538071,1029800,0,0,0,0
540005,1029800,0,0,0,0
541939,1029800,0,0,0,0
543873,1029800,0,0,0,0
545807,1029800,0,0,0,0
547741,1029800,0,0,0,0
549675,1029800,0,0,0,0
551609,1029800,0,0,0,0
553543,1029800,0,0,0,0
555477,1029800,0,0,0,0
557411,1029800,0,0,0,0
559345,1029800,0,0,0,0
561279,1029800,0,0,0,0
563213,1029800,0,0,0,0
565147,1029800,0,0,0,0
567081,1029800,0,0,0,0
569015,1029800,0,0,0,0
570949,1029800,0,0,0,0
572883,1029800,0,0,0,0
574817,1029800,0,0,0,0
576751,1029800,0,0,0,0
578685,1029800,0,0,0,0
580619,1029800,0,0,0,0
582553,1029800,0,0,0,0
584487,1029800,0,0,0,0
586421,1029800,0,0,0,0
588355,1029800,0,0,0,0
590289,1029800,0,0,0,0
592223,1029800,0,0,0,0
594157,1029800,0,0,0,0
596091,1029800,0,0,0,0
598025,1029800,0,0,0,0
599959,1029800,0,0,0,0
601893,1029800,0,0,0,0
603827,1029800,0,0,0,0
605761,1029800,0,0,0,0
607695,1029800,0,0,0,0
609629,1029800,0,0,0,0
611563,1029800,0,0,0,0
613497,1029800,0,0,0,0
615431,1029800,0,0,0,0
617365,1029800,0,0,0,0
619299,1029800,0,0,0,0
621233,1029800,0,0,0,0
623167,1029800,0,0,0,0
625101,1029800,0,0,0,0
627035,1029800,0,0,0,0
628969,1029800,0,0,0,0
630903,1029800,0,0,0,0
632837,1029800,0,0,0,0
634771,1029800,0,0,0,0
636705,1029800,0,0,0,0
638639,1029800,0,0,0,0
640573,1029800,0,0,0,0
526467,1031600,0,0,0,0
528401,1031600,0,0,0,0
530335,1031600,0,0,0,0
532269,1031600,0,0,0,0
534203,1031600,0,0,0,0
536137,1031600,0,0,0,0
538071,1031600,0,0,0,0
540005,1031600,0,0,0,0
541939,1031600,0,0,0,0
543873,1031600,0,0,0,0
545807,1031600,0,0,0,0
547741,1031600,0,0,0,0
549675,1031600,0,0,0,0
551609,1031600,0,0,0,0
553543,1031600,0,0,0,0
555477,1031600,0,0,0,0
557411,1031600,0,0,0,0
559345,1031600,0,0,0,0
561279,1031600,0,0,0,0
563213,1031600,0,0,0,0
565147,1031600,0,0,0,0
567081,1031600,0,0,0,0
569015,1031600,0,0,0,0
570949,1031600,0,0,0,0
572883,1031600,0,0,0,0
574817,1031600,0,0,0,0
576751,1031600,0,0,0,0
578685,1031600,0,0,0,0
580619,1031600,0,0,0,0
582553,1031600,0,0,0,0
584487,1031600,0,0,0,0
586421,1031600,0,0,0,0
588355,1031600,0,0,0,0
590289,1031600,0,0,0,0
592223,1031600,0,0,0,0
594157,1031600,0,0,0,0
596091,1031600,0,0,0,0
598025,1031600,0,0,0,0
599959,1031600,0,0,0,0
601893,1031600,0,0,0,0
603827,1031600,0,0,0,0
605761,1031600,0,0,0,0
607695,1031600,0,0,0,0
609629,1031600,0,0,0,0
611563,1031600,0,0,0,0
613497,1031600,0,0,0,0
615431,1031600,0,0,0,0
617365,1031600,0,0,0,0
619299,1031600,0,0,0,0
621233,1031600,0,0,0,0
623167,1031600,0,0,0,0
625101,1031600,0,0,0,0
627035,1031600,0,0,0,0
628969,1031600,0,0,0,0
630903,1031600,0,0,0,0
632837,1031600,0,0,0,0
634771,1031600,0,0,0,0
636705,1031600,0,0,0,0
638639,1031600,0,0,0,0
640573,1031600,0,0,0,0
526467,1033400,0,0,0,0
528401,1033400,0,0,0,0
530335,1033400,0,0,0,0
532269,1033400,0,0,0,0
534203,1033400,0,0,0,0
536137,1033400,0,0,0,0
538071,1033400,0,0,0,0
540005,1033400,0,0,0,0
541939,1033400,0,0,0,0
543873,1033400,0,0,0,0
545807,1033400,0,0,0,0
547741,1033400,0,0,0,0
549675,1033400,0,0,0,0
551609,1033400,0,0,0,0
553543,1033400,0,0,0,0
555477,1033400,0,0,0,0
557411,1033400,0,0,0,0
559345,1033400,0,0,0,0
561279,1033400,0,0,0,0
563213,1033400,0,0,0,0
565147,1033400,0,0,0,0
567081,1033400,0,0,0,0
569015,1033400,0,0,0,0
570949,1033400,0,0,0,0
572883,1033400,0,0,0,0
574817,1033400,0,0,0,0
576751,1033400,0,0,0,0
578685,1033400,0,0,0,0
580619,1033400,0,0,0,0
582553,1033400,0,0,0,0
584487,1033400,0,0,0,0
586421,1033400,0,0,0,0
588355,1033400,0,0,0,0
590289,1033400,0,0,0,0
592223,1033400,0,0,0,0
594157,1033400,0,0,0,0
596091,1033400,0,0,0,0
598025,1033400,0,0,0,0
599959,1033400,0,0,0,0
601893,1033400,0,0,0,0
603827,1033400,0,0,0,0
605761,1033400,0,0,0,0
607695,1033400,0,0,0,0
609629,1033400,0,0,0,0
611563,1033400,0,0,0,0
613497,1033400,0,0,0,0
615431,1033400,0,0,0,0
617365,1033400,0,0,0,0
619299,1033400,0,0,0,0
621233,1033400,0,0,0,0
623167,1033400,0,0,0,0
625101,1033400,0,0,0,0
627035,1033400,0,0,0,0
628969,1033400,0,0,0,0
630903,1033400,0,0,0,0
632837,1033400,0,0,0,0
634771,1033400,0,0,0,0
636705,1033400,0,0,0,0
638639,1033400,0,0,0,0
640573,1033400,0,0,0,0
526467,1035200,0,0,0,0
528401,1035200,0,0,0,0
530335,1035200,0,0,0,0
532269,1035200,0,0,0,0
534203,1035200,0,0,0,0
536137,1035200,0,0,0,0
538071,1035200,0,0,0,0
540005,1035200,0,0,0,0
541939,1035200,0,0,0,0
543873,1035200,0,0,0,0
545807,1035200,0,0,0,0
547741,1035200,0,0,0,0
549675,1035200,0,0,0,0
551609,1035200,0,0,0,0
553543,1035200,0,0,0,0
555477,1035200,0,0,0,0
557411,1035200,0,0,0,0
559345,1035200,0,0,0,0
561279,1035200,0,0,0,0
563213,1035200,0,0,0,0
565147,1035200,0,0,0,0
567081,1035200,0,0,0,0
569015,1035200,0,0,0,0
570949,1035200,0,0,0,0
572883,1035200,0,0,0,0
574817,1035200,0,0,0,0
576751,1035200,0,0,0,0
578685,1035200,0,0,0,0
580619,1035200,0,0,0,0
582553,1035200,0,0,0,0
584487,1035200,0,0,0,0
586421,1035200,0,0,0,0
588355,1035200,0,0,0,0
590289,1035200,0,0,0,0
592223,1035200,0,0,0,0
594157,1035200,0,0,0,0
596091,1035200,0,0,0,0
598025,1035200,0,0,0,0
599959,1035200,0,0,0,0
601893,1035200,0,0,0,0
603827,1035200,0,0,0,0
605761,1035200,0,0,0,0
607695,1035200,0,0,0,0
609629,1035200,0,0,0,0
611563,1035200,0,0,0,0
613497,1035200,0,0,0,0
615431,1035200,0,0,0,0
617365,1035200,0,0,0,0
619299,1035200,0,0,0,0
621233,1035200,0,0,0,0
623167,1035200,0,0,0,0
625101,1035200,0,0,0,0
627035,1035200,0,0,0,0
628969,1035200,0,0,0,0
630903,1035200,0,0,0,0
632837,1035200,0,0,0,0
634771,1035200,0,0,0,0
636705,1035200,0,0,0,0
638639,1035200,0,0,0,0
640573,1035200,0,0,0,0
526467,1037000,0,0,0,0
528401,1037000,0,0,0,0
530335,1037000,0,0,0,0
532269,1037000,0,0,0,0
534203,1037000,0,0,0,0
536137,1037000,0,0,0,0
538071,1037000,0,0,0,0
540005,1037000,0,0,0,0
541939,1037000,0,0,0,0
543873,1037000,0,0,0,0
545807,1037000,0,0,0,0
547741,1037000,0,0,0,0
549675,1037000,0,0,0,0
551609,1037000,0,0,0,0
553543,1037000,0,0,0,0
555477,1037000,0,0,0,0
557411,1037000,0,0,0,0
559345,1037000,0,0,0,0
561279,1037000,0,0,0,0
563213,1037000,0,0,0,0
565147,1037000,0,0,0,0
567081,1037000,0,0,0,0
569015,1037000,0,0,0,0
570949,1037000,0,0,0,0
572883,1037000,0,0,0,0
574817,1037000,0,0,0,0
576751,1037000,0,0,0,0
578685,1037000,0,0,0,0
580619,1037000,0,0,0,0
582553,1037000,0,0,0,0
584487,1037000,0,0,0,0
586421,1037000,0,0,0,0
588355,1037000,0,0,0,0
590289,1037000,0,0,0,0
592223,1037000,0,0,0,0
594157,1037000,0,0,0,0
596091,1037000,0,0,0,0
598025,1037000,0,0,0,0
599959,1037000,0,0,0,0
601893,1037000,0,0,0,0
603827,1037000,0,0,0,0
605761,1037000,0,0,0,0
607695,1037000,0,0,0,0
609629,1037000,0,0,0,0
611563,1037000,0,0,0,0
613497,1037000,0,0,0,0
615431,1037000,0,0,0,0
617365,1037000,0,0,0,0
619299,1037000,0,0,0,0
621233,1037000,0,0,0,0
623167,1037000,0,0,0,0
625101,1037000,0,0,0,0
627035,1037000,0,0,0,0
628969,1037000,0,0,0,0
630903,1037000,0,0,0,0
632837,1037000,0,0,0,0
634771,1037000,0,0,0,0
636705,1037000,0,0,0,0
638639,1037000,0,0,0,0
640573,1037000,0,0,0,0
526467,1038800,0,0,0,0
528401,1038800,0,0,0,0
530335,1038800,0,0,0,0
532269,1038800,0,0,0,0
534203,1038800,0,0,0,0
536137,1038800,0,0,0,0
538071,1038800,0,0,0,0
540005,1038800,0,0,0,0
541939,1038800,0,0,0,0
543873,1038800,0,0,0,0
545807,1038800,0,0,0,0
547741,1038800,0,0,0,0
549675,1038800,0,0,0,0
551609,1038800,0,0,0,0
553543,1038800,0,0,0,0
555477,1038800,0,0,0,0
557411,1038800,0,0,0,0
559345,1038800,0,0,0,0
561279,1038800,0,0,0,0
563213,1038800,0,0,0,0
565147,1038800,0,0,0,0
567081,1038800,0,0,0,0
569015,1038800,0,0,0,0
570949,1038800,0,0,0,0
572883,1038800,0,0,0,0
574817,1038800,0,0,0,0
576751,1038800,0,0,0,0
578685,1038800,0,0,0,0
580619,1038800,0,0,0,0
582553,1038800,0,0,0,0
584487,1038800,0,0,0,0
586421,1038800,0,0,0,0
588355,1038800,0,0,0,0
590289,1038800,0,0,0,0
592223,1038800,0,0,0,0
594157,1038800,0,0,0,0
596091,1038800,0,0,0,0
598025,1038800,0,0,0,0
599959,1038800,0,0,0,0
601893,1038800,0,0,0,0
603827,1038800,0,0,0,0
605761,1038800,0,0,0,0
607695,1038800,0,0,0,0
609629,1038800,0,0,0,0
611563,1038800,0,0,0,0
613497,1038800,0,0,0,0
615431,1038800,0,0,0,0
617365,1038800,0,0,0,0
619299,1038800,0,0,0,0
621233,1038800,0,0,0,0
623167,1038800,0,0,0,0
625101,1038800,0,0,0,0
627035,1038800,0,0,0,0
628969,1038800,0,0,0,0
630903,1038800,0,0,0,0
632837,1038800,0,0,0,0
634771,1038800,0,0,0,0
636705,1038800,0,0,0,0
638639,1038800,0,0,0,0
640573,1038800,0,0,0,0
526467,1040600,0,0,0,0
528401,1040600,0,0,0,0
530335,1040600,0,0,0,0
532269,1040600,0,0,0,0
534203,1040600,0,0,0,0
536137,1040600,0,0,0,0
538071,1040600,0,0,0,0
540005,1040600,0,0,0,0
541939,1040600,0,0,0,0
543873,1040600,0,0,0,0
545807,1040600,0,0,0,0
547741,1040600,0,0,0,0
549675,1040600,0,0,0,0
551609,1040600,0,0,0,0
553543,1040600,0,0,0,0
555477,1040600,0,0,0,0
557411,1040600,0,0,0,0
559345,1040600,0,0,0,0
561279,1040600,0,0,0,0
563213,1040600,0,0,0,0
565147,1040600,0,0,0,0
567081,1040600,0,0,0,0
569015,1040600,0,0,0,0
570949,1040600,0,0,0,0
572883,1040600,0,0,0,0
574817,1040600,0,0,0,0
576751,1040600,0,0,0,0
578685,1040600,0,0,0,0
580619,1040600,0,0,0,0
582553,1040600,0,0,0,0
584487,1040600,0,0,0,0
586421,1040600,0,0,0,0
588355,1040600,0,0,0,0
590289,1040600,0,0,0,0
592223,1040600,0,0,0,0
594157,1040600,0,0,0,0
596091,1040600,0,0,0,0
598025,1040600,0,0,0,0
599959,1040600,0,0,0,0
601893,1040600,0,0,0,0
603827,1040600,0,0,0,0
605761,1040600,0,0,0,0
607695,1040600,0,0,0,0
609629,1040600,0,0,0,0
611563,1040600,0,0,0,0
613497,1040600,0,0,0,0
615431,1040600,0,0,0,0
617365,1040600,0,0,0,0
619299,1040600,0,0,0,0
621233,1040600,0,0,0,0
623167,1040600,0,0,0,0
625101,1040600,0,0,0,0
627035,1040600,0,0,0,0
628969,1040600,0,0,0,0
630903,1040600,0,0,0,0
632837,1040600,0,0,0,0
634771,1040600,0,0,0,0
636705,1040600,0,0,0,0
638639,1040600,0,0,0,0
640573,1040600,0,0,0,0
526467,1042400,0,0,0,0
528401,1042400,0,0,0,0
530335,1042400,0,0,0,0
532269,1042400,0,0,0,0
534203,1042400,0,0,0,0
536137,1042400,0,0,0,0
538071,1042400,0,0,0,0
540005,1042400,0,0,0,0
541939,1042400,0,0,0,0
543873,1042400,0,0,0,0
545807,1042400,0,0,0,0
547741,1042400,0,0,0,0
549675,1042400,0,0,0,0
551609,1042400,0,0,0,0
553543,1042400,0,0,0,0
555477,1042400,0,0,0,0
557411,1042400,0,0,0,0
559345,1042400,0,0,0,0
561279,1042400,0,0,0,0
563213,1042400,0,0,0,0
565147,1042400,0,0,0,0
567081,1042400,0,0,0,0
569015,1042400,0,0,0,0
570949,1042400,0,0,0,0
572883,1042400,0,0,0,0
574817,1042400,0,0,0,0
576751,1042400,0,0,0,0
578685,1042400,0,0,0,0
580619,1042400,0,0,0,0
582553,1042400,0,0,0,0
584487,1042400,0,0,0,0
586421,1042400,0,0,0,0
588355,1042400,0,0,0,0
590289,1042400,0,0,0,0
592223,1042400,0,0,0,0
594157,1042400,0,0,0,0
596091,1042400,0,0,0,0
598025,1042400,0,0,0,0
599959,1042400,0,0,0,0
601893,1042400,0,0,0,0
603827,1042400,0,0,0,0
605761,1042400,0,0,0,0
607695,1042400,0,0,0,0
609629,1042400,0,0,0,0
611563,1042400,0,0,0,0
613497,1042400,0,0,0,0
615431,1042400,0,0,0,0
617365,1042400,0,0,0,0
619299,1042400,0,0,0,0
621233,1042400,0,0,0,0
623167,1042400,0,0,0,0
625101,1042400,0,0,0,0
627035,1042400,0,0,0,0
628969,1042400,0,0,0,0
630903,1042400,0,0,0,0
632837,1042400,0,0,0,0
634771,1042400,0,0,0,0
636705,1042400,0,0,0,0
638639,1042400,0,0,0,0
640573,1042400,0,0,0,0
526467,1044200,0,0,0,0
528401,1044200,0,0,0,0
530335,1044200,0,0,0,0
532269,1044200,0,0,0,0
534203,1044200,0,0,0,0
536137,1044200,0,0,0,0
538071,1044200,0,0,0,0
540005,1044200,0,0,0,0
541939,1044200,0,0,0,0
543873,1044200,0,0,0,0
545807,1044200,0,0,0,0
547741,1044200,0,0,0,0
549675,1044200,0,0,0,0
551609,1044200,0,0,0,0
553543,1044200,0,0,0,0
555477,1044200,0,0,0,0
557411,1044200,0,0,0,0
559345,1044200,0,0,0,0
561279,1044200,0,0,0,0
563213,1044200,0,0,0,0
565147,1044200,0,0,0,0
567081,1044200,0,0,0,0
569015,1044200,0,0,0,0
570949,1044200,0,0,0,0
572883,1044200,0,0,0,0
574817,1044200,0,0,0,0
576751,1044200,0,0,0,0
578685,1044200,0,0,0,0
580619,1044200,0,0,0,0
582553,1044200,0,0,0,0
584487,1044200,0,0,0,0
586421,1044200,0,0,0,0
588355,1044200,0,0,0,0
590289,1044200,0,0,0,0
592223,1044200,0,0,0,0
594157,1044200,0,0,0,0
596091,1044200,0,0,0,0
598025,1044200,0,0,0,0
599959,1044200,0,0,0,0
601893,1044200,0,0,0,0
603827,1044200,0,0,0,0
605761,1044200,0,0,0,0
607695,1044200,0,0,0,0
609629,1044200,0,0,0,0
611563,1044200,0,0,0,0
613497,1044200,0,0,0,0
615431,1044200,0,0,0,0
617365,1044200,0,0,0,0
619299,1044200,0,0,0,0
621233,1044200,0,0,0,0
623167,1044200,0,0,0,0
625101,1044200,0,0,0,0
627035,1044200,0,0,0,0
628969,1044200,0,0,0,0
630903,1044200,0,0,0,0
632837,1044200,0,0,0,0
634771,1044200,0,0,0,0
636705,1044200,0,0,0,0
638639,1044200,0,0,0,0
640573,1044200,0,0,0,0
526467,1046000,0,0,0,0
528401,1046000,0,0,0,0
530335,1046000,0,0,0,0
532269,1046000,0,0,0,0
534203,1046000,0,0,0,0
536137,1046000,0,0,0,0
538071,1046000,0,0,0,0
540005,1046000,0,0,0,0
541939,1046000,0,0,0,0
543873,1046000,0,0,0,0
545807,1046000,0,0,0,0
547741,1046000,0,0,0,0
549675,1046000,0,0,0,0
551609,1046000,0,0,0,0
553543,1046000,0,0,0,0
555477,1046000,0,0,0,0
557411,1046000,0,0,0,0
559345,1046000,0,0,0,0
561279,1046000,0,0,0,0
563213,1046000,0,0,0,0
565147,1046000,0,0,0,0
567081,1046000,0,0,0,0
569015,1046000,0,0,0,0
570949,1046000,0,0,0,0
572883,1046000,0,0,0,0
574817,1046000,0,0,0,0
576751,1046000,0,0,0,0
578685,1046000,0,0,0,0
580619,1046000,0,0,0,0
582553,1046000,0,0,0,0
584487,1046000,0,0,0,0
586421,1046000,0,0,0,0
588355,1046000,0,0,0,0
590289,1046000,0,0,0,0
592223,1046000,0,0,0,0
594157,1046000,0,0,0,0
596091,1046000,0,0,0,0
598025,1046000,0,0,0,0
599959,1046000,0,0,0,0
601893,1046000,0,0,0,0
603827,1046000,0,0,0,0
605761,1046000,0,0,0,0
607695,1046000,0,0,0,0
609629,1046000,0,0,0,0
611563,1046000,0,0,0,0
613497,1046000,0,0,0,0
615431,1046000,0,0,0,0
617365,1046000,0,0,0,0
619299,1046000,0,0,0,0
621233,1046000,0,0,0,0
623167,1046000,0,0,0,0
625101,1046000,0,0,0,0
627035,1046000,0,0,0,0
628969,1046000,0,0,0,0
630903,1046000,0,0,0,0
632837,1046000,0,0,0,0
634771,1046000,0,0,0,0
636705,1046000,0,0,0,0
638639,1046000,0,0,0,0
640573,1046000,0,0,0,0
526467,1047800,0,0,0,0
528401,1047800,0,0,0,0
530335,1047800,0,0,0,0
532269,1047800,0,0,0,0
534203,1047800,0,0,0,0
536137,1047800,0,0,0,0
538071,1047800,0,0,0,0
540005,1047800,0,0,0,0
541939,1047800,0,0,0,0
543873,1047800,0,0,0,0
545807,1047800,0,0,0,0
547741,1047800,0,0,0,0
549675,1047800,0,0,0,0
551609,1047800,0,0,0,0
553543,1047800,0,0,0,0
555477,1047800,0,0,0,0
557411,1047800,0,0,0,0
559345,1047800,0,0,0,0
561279,1047800,0,0,0,0
563213,1047800,0,0,0,0
565147,1047800,0,0,0,0
567081,1047800,0,0,0,0
569015,1047800,0,0,0,0
570949,1047800,0,0,0,0
572883,1047800,0,0,0,0
574817,1047800,0,0,0,0
576751,1047800,0,0,0,0
578685,1047800,0,0,0,0
580619,1047800,0,0,0,0
582553,1047800,0,0,0,0
584487,1047800,0,0,0,0
586421,1047800,0,0,0,0
588355,1047800,0,0,0,0
590289,1047800,0,0,0,0
592223,1047800,0,0,0,0
594157,1047800,0,0,0,0
596091,1047800,0,0,0,0
598025,1047800,0,0,0,0
599959,1047800,0,0,0,0
601893,1047800,0,0,0,0
603827,1047800,0,0,0,0
605761,1047800,0,0,0,0
607695,1047800,0,0,0,0
609629,1047800,0,0,0,0
611563,1047800,0,0,0,0
613497,1047800,0,0,0,0
615431,1047800,0,0,0,0
617365,1047800,0,0,0,0
619299,1047800,0,0,0,0
621233,1047800,0,0,0,0
623167,1047800,0,0,0,0
625101,1047800,0,0,0,0
627035,1047800,0,0,0,0
628969,1047800,0,0,0,0
630903,1047800,0,0,0,0
632837,1047800,0,0,0,0
634771,1047800,0,0,0,0
636705,1047800,0,0,0,0
638639,1047800,0,0,0,0
640573,1047800,0,0,0,0
526467,1049600,0,0,0,0
528401,1049600,0,0,0,0
530335,1049600,0,0,0,0
532269,1049600,0,0,0,0
534203,1049600,0,0,0,0
536137,1049600,0,0,0,0
538071,1049600,0,0,0,0
540005,1049600,0,0,0,0
541939,1049600,0,0,0,0
543873,1049600,0,0,0,0
545807,1049600,0,0,0,0
547741,1049600,0,0,0,0
549675,1049600,0,0,0,0
551609,1049600,0,0,0,0
553543,1049600,0,0,0,0
555477,1049600,0,0,0,0
557411,1049600,0,0,0,0
559345,1049600,0,0,0,0
561279,1049600,0,0,0,0
563213,1049600,0,0,0,0
565147,1049600,0,0,0,0
567081,1049600,0,0,0,0
569015,1049600,0,0,0,0
570949,1049600,0,0,0,0
572883,1049600,0,0,0,0
574817,1049600,0,0,0,0
576751,1049600,0,0,0,0
578685,1049600,0,0,0,0
580619,1049600,0,0,0,0
582553,1049600,0,0,0,0
584487,1049600,0,0,0,0
586421,1049600,0,0,0,0
588355,1049600,0,0,0,0
590289,1049600,0,0,0,0
592223,1049600,0,0,0,0
594157,1049600,0,0,0,0
596091,1049600,0,0,0,0
598025,1049600,0,0,0,0
599959,1049600,0,0,0,0
601893,1049600,0,0,0,0
603827,1049600,0,0,0,0
605761,1049600,0,0,0,0
607695,1049600,0,0,0,0
609629,1049600,0,0,0,0
611563,1049600,0,0,0,0
613497,1049600,0,0,0,0
615431,1049600,0,0,0,0
617365,1049600,0,0,0,0
619299,1049600,0,0,0,0
621233,1049600,0,0,0,0
623167,1049600,0,0,0,0
625101,1049600,0,0,0,0
627035,1049600,0,0,0,0
628969,1049600,0,0,0,0
630903,1049600,0,0,0,0
632837,1049600,0,0,0,0
634771,1049600,0,0,0,0
636705,1049600,0,0,0,0
638639,1049600,0,0,0,0
640573,1049600,0,0,0,0
526467,1051400,0,0,0,0
528401,1051400,0,0,0,0
530335,1051400,0,0,0,0
532269,1051400,0,0,0,0
534203,1051400,0,0,0,0
536137,1051400,0,0,0,0
538071,1051400,0,0,0,0
540005,1051400,0,0,0,0
541939,1051400,0,0,0,0
543873,1051400,0,0,0,0
545807,1051400,0,0,0,0
547741,1051400,0,0,0,0
549675,1051400,0,0,0,0
551609,1051400,0,0,0,0
553543,1051400,0,0,0,0
555477,1051400,0,0,0,0
557411,1051400,0,0,0,0
559345,1051400,0,0,0,0
561279,1051400,0,0,0,0
563213,1051400,0,0,0,0
565147,1051400,0,0,0,0
567081,1051400,0,0,0,0
569015,1051400,0,0,0,0
570949,1051400,0,0,0,0
572883,1051400,0,0,0,0
574817,1051400,0,0,0,0
576751,1051400,0,0,0,0
578685,1051400,0,0,0,0
580619,1051400,0,0,0,0
582553,1051400,0,0,0,0
584487,1051400,0,0,0,0
586421,1051400,0,0,0,0
588355,1051400,0,0,0,0
590289,1051400,0,0,0,0
592223,1051400,0,0,0,0
594157,1051400,0,0,0,0
596091,1051400,0,0,0,0
598025,1051400,0,0,0,0
599959,1051400,0,0,0,0
601893,1051400,0,0,0,0
603827,1051400,0,0,0,0
605761,1051400,0,0,0,0
607695,1051400,0,0,0,0
609629,1051400,0,0,0,0
611563,1051400,0,0,0,0
613497,1051400,0,0,0,0
615431,1051400,0,0,0,0
617365,1051400,0,0,0,0
619299,1051400,0,0,0,0
621233,1051400,0,0,0,0
623167,1051400,0,0,0,0
625101,1051400,0,0,0,0
627035,1051400,0,0,0,0
628969,1051400,0,0,0,0
630903,1051400,0,0,0,0
632837,1051400,0,0,0,0
634771,1051400,0,0,0,0
636705,1051400,0,0,0,0
638639,1051400,0,0,0,0
640573,1051400,0,0,0,0
526467,1053200,0,0,0,0
528401,1053200,0,0,0,0
530335,1053200,0,0,0,0
532269,1053200,0,0,0,0
534203,1053200,0,0,0,0
536137,1053200,0,0,0,0
538071,1053200,0,0,0,0
